ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
FD,7.68,lf,0.071010513,Fruits and Vegetables,190.9162,49,25,Medium,Tier 1,Supermarket Type1,5195.2374
NC,12.5,reg,0.103422709,Household,169.9448,35,20,Small,Tier 2,Supermarket Type1,2897.5616
DR,6.115,reg,0.01179078,Soft Drinks,189.053,10,26,Small,Tier 3,Grocery Store,948.765
FD,11.3,lf,0.007294652,Meat,198.1426,45,22,Small,Tier 2,Supermarket Type1,988.713
FD,20.7,reg,0.16767231,Fruits and Vegetables,124.2388,10,26,Small,Tier 3,Grocery Store,247.6776
FD,13.65,reg,0.013091186,Fruits and Vegetables,114.8834,18,15,Medium,Tier 3,Supermarket Type2,1612.5676
FD,5.785,reg,0.038817121,Fruits and Vegetables,262.6252,49,25,Medium,Tier 1,Supermarket Type1,524.6504
NC,13.14231395348837,lf,0.058198141,Health and Hygiene,110.4544,27,39,Medium,Tier 3,Supermarket Type3,4250.4672
FD,12.305705009276437,reg,0.101338651,Canned,232.63,27,39,Medium,Tier 3,Supermarket Type3,5359.69
NC,13.853284671532847,lf,0.110762642,Others,108.5912,27,39,Medium,Tier 3,Supermarket Type3,1637.868
FD,20.85,reg,0.094512029,Breads,104.5648,10,26,Small,Tier 3,Grocery Store,207.7296
FD,16.0,lf,0.040911824,Snack Foods,141.2496,13,37,High,Tier 3,Supermarket Type1,3387.5904
FD,11.8,reg,0.025978802,Meat,102.5674,45,22,Small,Tier 2,Supermarket Type1,1629.8784
NC,13.15,lf,0.024651269,Household,179.5686,46,27,Small,Tier 1,Supermarket Type1,1422.1488
FD,11.5,lf,0.0,Snack Foods,119.5124,18,15,Medium,Tier 3,Supermarket Type2,829.5868
FD,19.7,reg,0.018061324,Meat,102.599,45,22,Small,Tier 2,Supermarket Type1,2063.98
FD,8.575,reg,0.071958197,Dairy,195.3794,49,25,Medium,Tier 1,Supermarket Type1,3511.4292
FD,6.17,lf,0.010652508,Meat,65.6826,45,22,Small,Tier 2,Supermarket Type1,774.9912
NC,17.75,reg,0.111209003,Others,107.7912,13,37,High,Tier 3,Supermarket Type1,982.7208
FD,8.51,reg,0.078526225,Snack Foods,173.5422,49,25,Medium,Tier 1,Supermarket Type1,5000.8238
FD,12.277108208955223,lf,0.041556697,Baking Goods,104.4332,19,39,Small,Tier 1,Grocery Store,307.5996
FD,7.21,reg,0.14460413,Snack Foods,102.6332,35,20,Small,Tier 2,Supermarket Type1,2153.1972
FD,17.75,reg,0.029648306,Fruits and Vegetables,142.4838,35,20,Small,Tier 2,Supermarket Type1,1264.3542
NC,9.3,lf,0.044730667,Household,245.1802,49,25,Medium,Tier 1,Supermarket Type1,2456.802
FD,20.6,lf,0.083172413,Baking Goods,121.0756,45,22,Small,Tier 2,Supermarket Type1,1696.4584
FD,19.25,reg,0.027058066,Meat,194.811,13,37,High,Tier 3,Supermarket Type1,2749.754
FD,10.895,lf,0.065041581,Fruits and Vegetables,196.3794,17,17,Small,Tier 2,Supermarket Type1,3121.2704
FD,19.85,reg,0.020858779,Snack Foods,62.8194,13,37,High,Tier 3,Supermarket Type1,928.791
FD,19.7,reg,0.016202582,Canned,188.2556,35,20,Small,Tier 2,Supermarket Type1,3379.6008
NC,7.935,lf,0.031801103,Household,261.591,45,22,Small,Tier 2,Supermarket Type1,3155.892
DR,5.73,lf,0.075943184,Soft Drinks,85.5882,10,26,Small,Tier 3,Grocery Store,171.7764
DR,5.73,lf,0.045556681,Soft Drinks,85.3882,18,15,Medium,Tier 3,Supermarket Type2,1288.323
FD,20.0,reg,0.10399676,Canned,107.4622,13,37,High,Tier 3,Supermarket Type1,1587.933
FD,18.35,lf,0.099026525,Fruits and Vegetables,93.8462,13,37,High,Tier 3,Supermarket Type1,1295.6468
FD,9.065,lf,0.115563679,Frozen Foods,96.0094,45,22,Small,Tier 2,Supermarket Type1,1713.7692
NC,15.35,lf,0.015676231,Others,144.047,46,27,Small,Tier 1,Supermarket Type1,286.294
DR,18.35,lf,0.041753387,Hard Drinks,187.6872,45,22,Small,Tier 2,Supermarket Type1,2836.308
FD,9.6,lf,0.085434195,Baking Goods,105.028,17,17,Small,Tier 2,Supermarket Type1,2556.672
FD,11.8,lf,0.122289654,Fruits and Vegetables,46.3402,17,17,Small,Tier 2,Supermarket Type1,275.6412
FD,6.63,reg,0.104183308,Baking Goods,166.15,49,25,Medium,Tier 1,Supermarket Type1,3828.35
FD,16.7,reg,0.052368061,Frozen Foods,112.7176,13,37,High,Tier 3,Supermarket Type1,801.6232
FD,13.42606890459364,lf,0.119371835,Dairy,45.2744,27,39,Medium,Tier 3,Supermarket Type3,905.488
FD,16.7,reg,0.120137953,Fruits and Vegetables,181.2976,17,17,Small,Tier 2,Supermarket Type1,3078.6592
NC,7.68,lf,0.255348289,Health and Hygiene,84.4224,10,26,Small,Tier 3,Grocery Store,170.4448
NC,12.0,lf,0.104230135,Health and Hygiene,259.5278,46,27,Small,Tier 1,Supermarket Type1,2603.278
FD,13.224769381746812,reg,0.0,Fruits and Vegetables,245.0144,27,39,Medium,Tier 3,Supermarket Type3,3185.1872
FD,16.0,reg,0.065431917,Dairy,76.1986,17,17,Small,Tier 2,Supermarket Type1,1869.5664
FD,6.11,reg,0.102901425,Fruits and Vegetables,128.4968,35,20,Small,Tier 2,Supermarket Type1,1435.4648
DR,15.0,lf,0.064504433,Hard Drinks,47.306,17,17,Small,Tier 2,Supermarket Type1,652.484
FD,12.8,lf,0.075996742,Fruits and Vegetables,97.141,13,37,High,Tier 3,Supermarket Type1,2799.689
NC,16.35,lf,0.0,Household,127.902,17,17,Small,Tier 2,Supermarket Type1,2150.534
NC,17.1,lf,0.038705317,Household,165.0842,13,37,High,Tier 3,Supermarket Type1,2320.9788
NC,18.75,lf,0.05233528,Health and Hygiene,108.128,17,17,Small,Tier 2,Supermarket Type1,1065.28
FD,12.277108208955223,reg,0.055213281,Baking Goods,172.4764,19,39,Small,Tier 1,Grocery Store,687.1056
FD,17.85,lf,0.147023834,Breads,93.7436,18,15,Medium,Tier 3,Supermarket Type2,1134.5232
FD,14.1,lf,0.089660816,Canned,140.0496,35,20,Small,Tier 2,Supermarket Type1,1411.496
NC,12.3,lf,0.076866235,Household,247.146,18,15,Medium,Tier 3,Supermarket Type2,492.692
FD,16.6,reg,0.0,Canned,117.3124,13,37,High,Tier 3,Supermarket Type1,2014.7108
NC,12.1,lf,0.079806266,Household,172.1106,46,27,Small,Tier 1,Supermarket Type1,3422.212
FD,4.88,reg,0.133382115,Baking Goods,55.0298,13,37,High,Tier 3,Supermarket Type1,647.1576
FD,9.0,reg,0.069196376,Breakfast,54.3614,49,25,Medium,Tier 1,Supermarket Type1,718.3982
DR,17.85,lf,0.024961677,Soft Drinks,153.1998,17,17,Small,Tier 2,Supermarket Type1,3383.5956
NC,9.8,lf,0.090649107,Others,194.3478,45,22,Small,Tier 2,Supermarket Type1,4649.9472
FD,6.055,lf,0.031103357,Fruits and Vegetables,159.9578,46,27,Small,Tier 1,Supermarket Type1,2727.7826
FD,12.8,reg,0.023664054,Meat,226.0404,17,17,Small,Tier 2,Supermarket Type1,5400.9696
FD,10.5,reg,0.02502991,Fruits and Vegetables,218.4508,49,25,Medium,Tier 1,Supermarket Type1,2821.6604
FD,5.635,lf,0.103693024,Baking Goods,149.905,18,15,Medium,Tier 3,Supermarket Type2,2546.685
FD,12.5,lf,0.112859454,Canned,118.344,17,17,Small,Tier 2,Supermarket Type1,2157.192
FD,20.25,reg,0.018805105,Fruits and Vegetables,220.6772,46,27,Small,Tier 1,Supermarket Type1,2223.772
FD,12.15,reg,0.131973625,Fruits and Vegetables,187.9872,13,37,High,Tier 3,Supermarket Type1,2458.1336
FD,9.31,lf,0.038032068,Frozen Foods,61.351,45,22,Small,Tier 2,Supermarket Type1,822.263
FD,16.7,reg,0.069903773,Baking Goods,188.6214,35,20,Small,Tier 2,Supermarket Type1,565.2642
FD,16.75,lf,0.12888573,Breads,87.6856,46,27,Small,Tier 1,Supermarket Type1,1494.0552
FD,6.425,lf,0.093983518,Fruits and Vegetables,175.5712,17,17,Small,Tier 2,Supermarket Type1,1230.3984
FD,7.72,reg,0.074847665,Breads,78.8986,49,25,Medium,Tier 1,Supermarket Type1,623.1888
FD,14.0,reg,0.135662712,Frozen Foods,52.064,13,37,High,Tier 3,Supermarket Type1,852.224
FD,15.0,lf,0.0,Snack Foods,43.4744,46,27,Small,Tier 1,Supermarket Type1,543.2928
FD,12.987879554655871,reg,0.019114349,Snack Foods,182.1608,19,39,Small,Tier 1,Grocery Store,367.5216
FD,11.15,reg,0.105471384,Baking Goods,105.8648,49,25,Medium,Tier 1,Supermarket Type1,1973.4312
DR,20.7,lf,0.093214498,Dairy,74.667,17,17,Small,Tier 2,Supermarket Type1,2143.876
FD,21.25,lf,0.01945343,Snack Foods,120.8756,49,25,Medium,Tier 1,Supermarket Type1,1454.1072
FD,19.5,reg,0.027458099,Canned,158.792,18,15,Medium,Tier 3,Supermarket Type2,2556.672
FD,19.35,lf,0.033082215,Meat,172.5738,35,20,Small,Tier 2,Supermarket Type1,4865.6664
FD,16.2,reg,0.016747538,Frozen Foods,98.6726,17,17,Small,Tier 2,Supermarket Type1,1272.3438
FD,12.987879554655871,lf,0.247321039,Snack Foods,152.3998,19,39,Small,Tier 1,Grocery Store,153.7998
FD,6.69,reg,0.0,Meat,176.937,17,17,Small,Tier 2,Supermarket Type1,4234.488
NC,7.475,reg,0.075881475,Household,155.2656,45,22,Small,Tier 2,Supermarket Type1,2934.8464
FD,9.195,lf,0.108059141,Snack Foods,181.7634,49,25,Medium,Tier 1,Supermarket Type1,6179.9556
FD,6.215,reg,0.049902382,Baking Goods,225.8062,17,17,Small,Tier 2,Supermarket Type1,3159.8868
FD,7.96,lf,0.028339599,Canned,162.4894,13,37,High,Tier 3,Supermarket Type1,1779.6834
FD,17.7,reg,0.122123201,Meat,100.7674,45,22,Small,Tier 2,Supermarket Type1,814.9392
FD,10.0,lf,0.099804623,Snack Foods,113.7544,49,25,Medium,Tier 1,Supermarket Type1,3243.7776
FD,9.195,lf,0.0,Baking Goods,43.6744,18,15,Medium,Tier 3,Supermarket Type2,407.4696
DR,15.85,lf,0.180096791,Soft Drinks,57.3904,10,26,Small,Tier 3,Grocery Store,117.1808
NC,13.14231395348837,lf,0.017295906,Health and Hygiene,47.1034,19,39,Small,Tier 1,Grocery Store,145.8102
FD,16.1,reg,0.06358934,Dairy,179.4318,18,15,Medium,Tier 3,Supermarket Type2,360.8636
FD,10.5,lf,0.041360997,Fruits and Vegetables,39.5164,13,37,High,Tier 3,Supermarket Type1,926.7936
FD,14.5,lf,0.064048405,Canned,153.4682,35,20,Small,Tier 2,Supermarket Type1,1677.1502
FD,9.3,lf,0.043209581,Fruits and Vegetables,90.8172,17,17,Small,Tier 2,Supermarket Type1,535.3032
FD,7.22,reg,0.0383808,Baking Goods,62.351,49,25,Medium,Tier 1,Supermarket Type1,885.514
NC,13.853284671532847,lf,0.006727008,Others,125.173,27,39,Medium,Tier 3,Supermarket Type3,3202.498
FD,16.25,lf,0.057485328,Fruits and Vegetables,126.2046,49,25,Medium,Tier 1,Supermarket Type1,1867.569
FD,12.277108208955223,reg,0.139484292,Baking Goods,94.312,27,39,Medium,Tier 3,Supermarket Type3,2516.724
NC,6.26,lf,0.031599715,Household,111.3228,17,17,Small,Tier 2,Supermarket Type1,2431.5016
NC,18.0,lf,0.0,Health and Hygiene,158.0604,49,25,Medium,Tier 1,Supermarket Type1,3327.6684
FD,7.315,lf,0.0,Snack Foods,153.734,35,20,Small,Tier 2,Supermarket Type1,2756.412
FD,8.1,lf,0.127929521,Fruits and Vegetables,211.4902,13,37,High,Tier 3,Supermarket Type1,3610.6334
FD,14.0,reg,0.105573769,Frozen Foods,143.9812,18,15,Medium,Tier 3,Supermarket Type2,1139.8496
FD,13.6,reg,0.043743689,Fruits and Vegetables,157.7946,45,22,Small,Tier 2,Supermarket Type1,1104.5622
DR,9.3,lf,0.042357203,Hard Drinks,123.2388,49,25,Medium,Tier 1,Supermarket Type1,1857.582
NC,16.6,lf,0.027133398,Health and Hygiene,106.2596,10,26,Small,Tier 3,Grocery Store,215.7192
FD,5.885,reg,0.092771309,Canned,54.1982,46,27,Small,Tier 1,Supermarket Type1,999.3658
FD,10.65,lf,0.024020078,Fruits and Vegetables,57.2272,45,22,Small,Tier 2,Supermarket Type1,1174.4712
DR,11.847459893048129,reg,0.019107027,Soft Drinks,48.4692,27,39,Medium,Tier 3,Supermarket Type3,1034.6532
FD,5.86,reg,0.151467821,Meat,154.1314,18,15,Medium,Tier 3,Supermarket Type2,3412.8908
FD,16.7,reg,0.071335395,Dairy,120.3782,10,26,Small,Tier 3,Grocery Store,119.1782
FD,15.1,reg,0.1000135,Fruits and Vegetables,145.4786,49,25,Medium,Tier 1,Supermarket Type1,1589.2646
NC,18.35,lf,0.0304697,Health and Hygiene,191.3162,13,37,High,Tier 3,Supermarket Type1,1346.9134
FD,16.2,reg,0.016639482,Frozen Foods,95.8726,13,37,High,Tier 3,Supermarket Type1,1076.5986
NC,7.285,lf,0.031200065,Household,174.7054,49,25,Medium,Tier 1,Supermarket Type1,6303.7944
FD,12.987879554655871,reg,0.104786172,Snack Foods,172.2764,27,39,Medium,Tier 3,Supermarket Type3,1545.9876
FD,13.3,lf,0.06355415,Frozen Foods,149.4708,35,20,Small,Tier 2,Supermarket Type1,1354.2372
FD,10.695,reg,0.145253944,Snack Foods,156.8972,10,26,Small,Tier 3,Grocery Store,467.3916
NC,14.75,lf,0.033076388,Health and Hygiene,237.2906,17,17,Small,Tier 2,Supermarket Type1,3089.9778
FD,9.6,lf,0.035549527,Snack Foods,244.117,13,37,High,Tier 3,Supermarket Type1,5346.374
FD,16.0,reg,0.017536671,Meat,45.5718,13,37,High,Tier 3,Supermarket Type1,1039.9796
FD,14.1,lf,0.090043082,Canned,140.1496,18,15,Medium,Tier 3,Supermarket Type2,846.8976
FD,21.0,lf,0.082526478,Snack Foods,191.8478,10,26,Small,Tier 3,Grocery Store,774.9912
NC,14.65,lf,0.083359391,Household,161.9552,46,27,Small,Tier 1,Supermarket Type1,4711.2008
NC,20.6,reg,0.045380404,Health and Hygiene,148.4392,13,37,High,Tier 3,Supermarket Type1,1789.6704
FD,14.35,reg,0.091098018,Frozen Foods,233.5984,45,22,Small,Tier 2,Supermarket Type1,1853.5872
FD,11.395,reg,0.069574013,Meat,232.8616,35,20,Small,Tier 2,Supermarket Type1,2812.3392
FD,12.81734421364985,lf,0.016653022,Meat,139.518,27,39,Medium,Tier 3,Supermarket Type3,2936.178
FD,19.7,lf,0.066935459,Snack Foods,177.537,46,27,Small,Tier 1,Supermarket Type1,3175.866
DR,8.43,lf,0.017311312,Soft Drinks,197.8768,13,37,High,Tier 3,Supermarket Type1,3744.4592
FD,10.695,reg,0.011448629,Snack Foods,72.9038,45,22,Small,Tier 2,Supermarket Type1,1034.6532
DR,9.6,reg,0.096689673,Soft Drinks,168.0158,18,15,Medium,Tier 3,Supermarket Type2,1336.9264
FD,12.277108208955223,reg,0.034244601,Baking Goods,97.2726,27,39,Medium,Tier 3,Supermarket Type3,1957.452
NC,16.35,lf,0.016989991,Household,98.541,35,20,Small,Tier 2,Supermarket Type1,772.328
NC,13.14231395348837,lf,0.019386057,Health and Hygiene,194.5794,27,39,Medium,Tier 3,Supermarket Type3,3511.4292
FD,15.2,lf,0.021327477,Canned,216.8824,17,17,Small,Tier 2,Supermarket Type1,2838.9712
DR,14.15,lf,0.042246575,Dairy,54.2982,49,25,Medium,Tier 1,Supermarket Type1,1104.5622
FD,11.5,reg,0.125857678,Frozen Foods,100.5358,45,22,Small,Tier 2,Supermarket Type1,2111.2518
FD,11.346936274509805,reg,0.054220618,Breads,129.131,27,39,Medium,Tier 3,Supermarket Type3,4933.578
NC,17.35,lf,0.168064909,Household,176.2712,18,15,Medium,Tier 3,Supermarket Type2,1230.3984
DR,6.115,reg,0.007043008,Soft Drinks,190.353,35,20,Small,Tier 2,Supermarket Type1,569.259
FD,12.987879554655871,reg,0.025616191,Snack Foods,188.1872,27,39,Medium,Tier 3,Supermarket Type3,6239.8776
DR,8.93,lf,0.028417272,Dairy,154.534,46,27,Small,Tier 1,Supermarket Type1,2603.278
DR,9.3,lf,0.042463728,Hard Drinks,121.9388,18,15,Medium,Tier 3,Supermarket Type2,1114.5492
FD,8.6,reg,0.054474158,Breads,131.031,35,20,Small,Tier 2,Supermarket Type1,1038.648
FD,8.18,reg,0.082867689,Frozen Foods,58.5588,17,17,Small,Tier 2,Supermarket Type1,171.7764
FD,16.35,lf,0.0680243,Fruits and Vegetables,196.4426,13,37,High,Tier 3,Supermarket Type1,1977.426
FD,16.25,lf,0.078290271,Canned,93.1804,49,25,Medium,Tier 1,Supermarket Type1,1194.4452
FD,17.6,reg,0.010096684,Snack Foods,160.4552,17,17,Small,Tier 2,Supermarket Type1,2599.2832
NC,13.384736495388669,lf,0.127234249,Household,158.392,19,39,Small,Tier 1,Grocery Store,159.792
FD,20.35,reg,0.151308326,Meat,81.7276,49,25,Medium,Tier 1,Supermarket Type1,2030.69
FD,5.59,reg,0.056833394,Snack Foods,61.9168,18,15,Medium,Tier 3,Supermarket Type2,1214.4192
FD,12.277108208955223,reg,0.016979326,Baking Goods,177.037,27,39,Medium,Tier 3,Supermarket Type3,3352.303
FD,5.365,reg,0.140524691,Seafood,172.7764,45,22,Small,Tier 2,Supermarket Type1,2233.0932
FD,8.945,reg,0.0,Dairy,264.791,17,17,Small,Tier 2,Supermarket Type1,4733.838
FD,12.35,reg,0.18614827,Baking Goods,78.2328,49,25,Medium,Tier 1,Supermarket Type1,1158.492
FD,9.195,reg,0.064143995,Frozen Foods,85.9566,45,22,Small,Tier 2,Supermarket Type1,1691.132
NC,20.2,lf,0.01181025,Household,154.634,13,37,High,Tier 3,Supermarket Type1,4287.752
FD,5.985,reg,0.095795326,Frozen Foods,128.4678,46,27,Small,Tier 1,Supermarket Type1,508.6712
FD,7.75,reg,0.082930699,Frozen Foods,35.2558,46,27,Small,Tier 1,Supermarket Type1,780.9834
FD,14.65,reg,0.099286298,Snack Foods,49.8666,49,25,Medium,Tier 1,Supermarket Type1,563.9326
FD,10.1,lf,0.032283676,Canned,52.2008,17,17,Small,Tier 2,Supermarket Type1,759.012
FD,18.6,reg,0.17133418,Meat,48.8376,13,37,High,Tier 3,Supermarket Type1,287.6256
NC,13.14231395348837,lf,0.037711338,Health and Hygiene,41.548,27,39,Medium,Tier 3,Supermarket Type3,1358.232
FD,17.35,lf,0.0,Baking Goods,101.9016,13,37,High,Tier 3,Supermarket Type1,1821.6288
FD,8.895,reg,0.088305478,Snack Foods,123.473,35,20,Small,Tier 2,Supermarket Type1,1478.076
FD,16.1,lf,0.034300475,Fruits and Vegetables,253.2356,35,20,Small,Tier 2,Supermarket Type1,5849.7188
FD,7.725,lf,0.047879864,Canned,250.2092,45,22,Small,Tier 2,Supermarket Type1,3984.1472
NC,15.3,lf,0.0,Household,103.5332,35,20,Small,Tier 2,Supermarket Type1,3383.5956
FD,12.277108208955223,lf,0.03523927,Baking Goods,231.601,27,39,Medium,Tier 3,Supermarket Type3,5972.226
FD,7.325,lf,0.093765794,Fruits and Vegetables,90.3146,18,15,Medium,Tier 3,Supermarket Type2,1733.0774
FD,17.6,reg,0.127412338,Meat,111.3202,10,26,Small,Tier 3,Grocery Store,337.5606
FD,13.5,reg,0.017960492,Snack Foods,81.596,17,17,Small,Tier 2,Supermarket Type1,639.168
FD,7.235,lf,0.058121214,Snack Foods,115.8834,35,20,Small,Tier 2,Supermarket Type1,1382.2008
FD,11.346936274509805,reg,0.118535581,Breads,256.3988,19,39,Small,Tier 1,Grocery Store,256.9988
FD,18.85,lf,0.055347985,Baking Goods,131.5284,35,20,Small,Tier 2,Supermarket Type1,1581.9408
FD,15.2,lf,0.091763303,Snack Foods,228.5352,46,27,Small,Tier 1,Supermarket Type1,1832.2816
DR,5.88,lf,0.003589104,Hard Drinks,155.5998,13,37,High,Tier 3,Supermarket Type1,1691.7978
FD,14.85,reg,0.035311852,Fruits and Vegetables,160.9578,49,25,Medium,Tier 1,Supermarket Type1,4813.734
FD,12.277108208955223,reg,0.141360118,Baking Goods,197.311,19,39,Small,Tier 1,Grocery Store,392.822
FD,17.75,reg,0.156701315,Dairy,240.7538,13,37,High,Tier 3,Supermarket Type1,4566.7222
FD,15.0,lf,0.154301621,Starchy Foods,105.9938,45,22,Small,Tier 2,Supermarket Type1,428.7752
FD,12.85,lf,0.165694219,Frozen Foods,39.7164,10,26,Small,Tier 3,Grocery Store,231.6984
NC,16.35,lf,0.091074449,Household,196.811,17,17,Small,Tier 2,Supermarket Type1,3338.987
FD,8.3,lf,0.03549838,Fruits and Vegetables,36.6506,18,15,Medium,Tier 3,Supermarket Type2,455.4072
FD,7.655,lf,0.031938828,Canned,114.1492,35,20,Small,Tier 2,Supermarket Type1,1158.492
DR,8.01,lf,0.070189131,Hard Drinks,37.9532,13,37,High,Tier 3,Supermarket Type1,826.9236
NC,20.7,lf,0.02689477,Household,76.7354,35,20,Small,Tier 2,Supermarket Type1,2482.7682
NC,11.395,lf,0.0,Health and Hygiene,149.2708,17,17,Small,Tier 2,Supermarket Type1,2407.5328
FD,5.98,lf,0.043651198,Fruits and Vegetables,146.1418,45,22,Small,Tier 2,Supermarket Type1,3089.9778
NC,8.93,lf,0.022059594,Household,56.0614,10,26,Small,Tier 3,Grocery Store,276.307
FD,7.6,reg,0.142292265,Starchy Foods,171.3448,13,37,High,Tier 3,Supermarket Type1,3238.4512
FD,12.6,reg,0.123727659,Dairy,253.0356,10,26,Small,Tier 3,Grocery Store,254.3356
FD,8.895,reg,0.072693696,Breakfast,175.937,18,15,Medium,Tier 3,Supermarket Type2,529.311
FD,19.1,lf,0.03856376,Fruits and Vegetables,209.2586,46,27,Small,Tier 1,Supermarket Type1,3165.879
DR,11.85,lf,0.132876847,Dairy,98.0726,49,25,Medium,Tier 1,Supermarket Type1,1076.5986
FD,12.1,lf,0.030188505,Canned,77.367,45,22,Small,Tier 2,Supermarket Type1,612.536
DR,9.0,lf,0.039004193,Soft Drinks,37.019,45,22,Small,Tier 2,Supermarket Type1,659.142
FD,17.7,lf,0.117201696,Snack Foods,184.0266,17,17,Small,Tier 2,Supermarket Type1,2397.5458
FD,12.867061281337046,reg,0.170382726,Frozen Foods,45.2718,19,39,Small,Tier 1,Grocery Store,47.2718
FD,8.315,reg,0.035542581,Baking Goods,143.3444,13,37,High,Tier 3,Supermarket Type1,1596.5884
NC,13.384736495388669,lf,0.015397129,Household,194.911,19,39,Small,Tier 1,Grocery Store,196.411
FD,8.155,lf,0.119428052,Meat,190.853,35,20,Small,Tier 2,Supermarket Type1,2466.789
NC,18.85,lf,0.05213575,Health and Hygiene,190.1846,49,25,Medium,Tier 1,Supermarket Type1,6687.961
DR,9.3,lf,0.043964058,Hard Drinks,192.3846,18,15,Medium,Tier 3,Supermarket Type2,4586.0304
FD,9.17,lf,0.102893121,Baking Goods,141.947,13,37,High,Tier 3,Supermarket Type1,4008.116
DR,11.847459893048129,lf,0.0,Soft Drinks,121.044,27,39,Medium,Tier 3,Supermarket Type3,2396.88
FD,9.8,reg,0.106816919,Fruits and Vegetables,114.2492,10,26,Small,Tier 3,Grocery Store,463.3968
FD,15.0,lf,0.118791698,Snack Foods,229.9694,13,37,High,Tier 3,Supermarket Type1,4339.0186
FD,8.235,lf,0.082427854,Baking Goods,149.3076,46,27,Small,Tier 1,Supermarket Type1,2808.3444
FD,8.355,lf,0.188322664,Canned,148.5418,18,15,Medium,Tier 3,Supermarket Type2,2207.127
FD,17.75,lf,0.034823127,Dairy,248.675,45,22,Small,Tier 2,Supermarket Type1,4993.5
DR,5.655,reg,0.176070535,Soft Drinks,144.0102,17,17,Small,Tier 2,Supermarket Type1,1749.7224
DR,11.400327868852461,reg,0.003574698,Hard Drinks,154.6998,27,39,Medium,Tier 3,Supermarket Type3,3229.7958
FD,7.785,lf,0.140342195,Dairy,105.6306,17,17,Small,Tier 2,Supermarket Type1,627.1836
NC,13.853284671532847,lf,0.021184746,Others,189.553,19,39,Small,Tier 1,Grocery Store,379.506
FD,12.987879554655871,lf,0.04765803,Snack Foods,188.3898,27,39,Medium,Tier 3,Supermarket Type3,5238.5144
FD,9.8,lf,0.0268952,Meat,128.402,45,22,Small,Tier 2,Supermarket Type1,2403.538
NC,6.59,lf,0.026163192,Household,121.5098,13,37,High,Tier 3,Supermarket Type1,602.549
FD,13.224769381746812,lf,0.012215675,Fruits and Vegetables,162.7894,27,39,Medium,Tier 3,Supermarket Type3,5500.8396
FD,13.224769381746812,lf,0.305305397,Fruits and Vegetables,116.6834,19,39,Small,Tier 1,Grocery Store,460.7336
FD,9.195,reg,0.078181964,Meat,106.7596,49,25,Medium,Tier 1,Supermarket Type1,4098.6648
FD,11.6,reg,0.078863888,Frozen Foods,83.2276,13,37,High,Tier 3,Supermarket Type1,1543.3244
FD,20.75,reg,0.083590755,Frozen Foods,182.2318,35,20,Small,Tier 2,Supermarket Type1,3067.3406
FD,5.44,lf,0.025519534,Dairy,238.7538,49,25,Medium,Tier 1,Supermarket Type1,3605.307
FD,6.465,lf,0.125210375,Canned,266.8884,17,17,Small,Tier 2,Supermarket Type1,1059.9536
FD,12.15,lf,0.018407033,Frozen Foods,254.7698,35,20,Small,Tier 2,Supermarket Type1,5834.4054
FD,12.305705009276437,lf,0.14453827,Canned,180.6002,19,39,Small,Tier 1,Grocery Store,895.501
NC,8.51,lf,0.016135764,Household,195.6478,49,25,Medium,Tier 1,Supermarket Type1,4262.4516
DR,12.1,lf,0.011557563,Dairy,165.3526,49,25,Medium,Tier 1,Supermarket Type1,3453.5046
FD,6.63,reg,0.103935018,Baking Goods,166.85,13,37,High,Tier 3,Supermarket Type1,5326.4
DR,15.7,lf,0.037289996,Soft Drinks,182.7634,49,25,Medium,Tier 1,Supermarket Type1,3453.5046
FD,7.55,reg,0.03107068,Fruits and Vegetables,122.4072,18,15,Medium,Tier 3,Supermarket Type2,857.5504
